"Conewago Valley School District","1","706","50","50"
"402","NeedGoogleMapsAPIKey","39.8552626","-77.0591357","1"
"403","NeedGoogleMapsAPIKey","39.8607958","-77.0566642","1"
"404","NeedGoogleMapsAPIKey","39.8623725","-77.0542967","1"
"405","NeedGoogleMapsAPIKey","39.8548126","-77.0488199","1"
"406","NeedGoogleMapsAPIKey","39.8599411","-77.0587214","1"
"407","NeedGoogleMapsAPIKey","39.8624","-77.0572091","1"
"408","NeedGoogleMapsAPIKey","39.8575145","-77.0459673","1"
"409","NeedGoogleMapsAPIKey","39.859668","-77.0553695","1"
"410","NeedGoogleMapsAPIKey","39.8639215","-77.0551418","1"
"411","NeedGoogleMapsAPIKey","39.8579342","-77.0631136","1"
"412","NeedGoogleMapsAPIKey","39.8602781","-77.0550634","1"
"413","NeedGoogleMapsAPIKey","39.856796","-77.0636391","1"
"414","NeedGoogleMapsAPIKey","39.8630588","-77.0596477","1"
"415","NeedGoogleMapsAPIKey","39.8628013","-77.0567374","1"
"416","NeedGoogleMapsAPIKey","39.8656407","-77.0547426","1"
"417","NeedGoogleMapsAPIKey","39.8560707","-77.0514641","1"
"418","NeedGoogleMapsAPIKey","39.8582738","-77.0438713","1"
"419","NeedGoogleMapsAPIKey","39.8630663","-77.0539582","1"
"420","NeedGoogleMapsAPIKey","39.854328","-77.0482678","1"
"421","NeedGoogleMapsAPIKey","39.8598133","-77.0592353","1"
"422","NeedGoogleMapsAPIKey","39.8556131","-77.0529723","1"
"423","NeedGoogleMapsAPIKey","39.8616788","-77.0578643","1"
"424","NeedGoogleMapsAPIKey","39.860737","-77.0534813","1"
"425","NeedGoogleMapsAPIKey","39.8617687","-77.0603126","1"
"426","NeedGoogleMapsAPIKey","39.8640933","-77.0545458","1"
"427","NeedGoogleMapsAPIKey","39.8588172","-77.0483205","1"
"428","NeedGoogleMapsAPIKey","39.8651974","-77.0566513","1"
"429","NeedGoogleMapsAPIKey","39.859366","-77.0587318","1"
"430","NeedGoogleMapsAPIKey","39.8621303","-77.0596617","1"
"431","NeedGoogleMapsAPIKey","39.8609683","-77.0618566","1"
"432","NeedGoogleMapsAPIKey","39.8607549","-77.0582487","1"
"433","NeedGoogleMapsAPIKey","39.8587699","-77.0448589","1"
"434","NeedGoogleMapsAPIKey","39.8591157","-77.0465571","1"
"435","NeedGoogleMapsAPIKey","39.8576839","-77.0440568","1"
"436","NeedGoogleMapsAPIKey","39.8536","-77.0493427","1"
"437","NeedGoogleMapsAPIKey","39.8650049","-77.049567","1"
"438","NeedGoogleMapsAPIKey","39.8564762","-77.0551053","1"
"439","NeedGoogleMapsAPIKey","39.8584063","-77.0456775","1"
"440","NeedGoogleMapsAPIKey","39.8623633","-77.057349","1"
"441","NeedGoogleMapsAPIKey","39.8588344","-77.0473642","1"
"442","NeedGoogleMapsAPIKey","39.8623212","-77.054466","1"
"443","NeedGoogleMapsAPIKey","39.8551465","-77.0467828","1"
"444","NeedGoogleMapsAPIKey","39.8583231","-77.0444424","1"
"445","NeedGoogleMapsAPIKey","39.8534916","-77.0491326","1"
"446","NeedGoogleMapsAPIKey","39.8650748","-77.054848","1"
"447","NeedGoogleMapsAPIKey","39.8595129","-77.0628621","1"
"448","NeedGoogleMapsAPIKey","39.8604492","-77.0588402","1"
"449","NeedGoogleMapsAPIKey","39.8582214","-77.0602798","1"
"450","NeedGoogleMapsAPIKey","39.8612655","-77.0620942","1"
"451","NeedGoogleMapsAPIKey","39.854658","-77.0578506","1"
"452","NeedGoogleMapsAPIKey","39.8622445","-77.0571146","1"
"453","NeedGoogleMapsAPIKey","39.8601238","-77.0594878","1"
"454","NeedGoogleMapsAPIKey","39.8613176","-77.0536157","1"
"455","NeedGoogleMapsAPIKey","39.8586225","-77.0446655","1"
"456","NeedGoogleMapsAPIKey","39.8585285","-77.0497947","1"
"457","NeedGoogleMapsAPIKey","39.855591","-77.0577496","1"
"458","NeedGoogleMapsAPIKey","39.8557852","-77.0557259","1"
"459","NeedGoogleMapsAPIKey","39.8599837","-77.0586475","1"
"460","NeedGoogleMapsAPIKey","39.8622315","-77.0557832","1"
"461","NeedGoogleMapsAPIKey","39.8654177","-77.0530717","1"
"462","NeedGoogleMapsAPIKey","39.8572094","-77.0463359","1"
"463","NeedGoogleMapsAPIKey","39.8595809","-77.0554412","1"
"464","NeedGoogleMapsAPIKey","39.8665878","-77.0539476","1"
"465","NeedGoogleMapsAPIKey","39.8649729","-77.0565304","1"
"466","NeedGoogleMapsAPIKey","39.8557755","-77.0492479","1"
"467","NeedGoogleMapsAPIKey","39.8596378","-77.058449","1"
"468","NeedGoogleMapsAPIKey","39.8600794","-77.0580382","1"
"469","NeedGoogleMapsAPIKey","39.857941","-77.0452202","1"
"470","NeedGoogleMapsAPIKey","39.8630566","-77.0582848","1"
"471","NeedGoogleMapsAPIKey","39.8563207","-77.045254","1"
"472","NeedGoogleMapsAPIKey","39.8513376","-77.050587","1"
"473","NeedGoogleMapsAPIKey","39.8553948","-77.0599355","1"
"474","NeedGoogleMapsAPIKey","39.8582032","-77.0499439","1"
"475","NeedGoogleMapsAPIKey","39.8663376","-77.0464548","1"
"476","NeedGoogleMapsAPIKey","39.8546458","-77.0492668","1"
"477","NeedGoogleMapsAPIKey","39.863059","-77.0555289","1"
"478","NeedGoogleMapsAPIKey","39.8573531","-77.0565659","1"
"479","NeedGoogleMapsAPIKey","39.8593895","-77.0544054","1"
"480","NeedGoogleMapsAPIKey","39.8544039","-77.0472553","1"
"481","NeedGoogleMapsAPIKey","39.8644945","-77.0573426","1"
"482","NeedGoogleMapsAPIKey","39.8610802","-77.0614629","1"
"483","NeedGoogleMapsAPIKey","39.8650996","-77.0545316","1"
"484","NeedGoogleMapsAPIKey","39.8558295","-77.0590078","1"
"485","NeedGoogleMapsAPIKey","39.8615455","-77.0577851","1"
"486","NeedGoogleMapsAPIKey","39.8601375","-77.052734","1"
"487","NeedGoogleMapsAPIKey","39.8613854","-77.0613603","1"
"488","NeedGoogleMapsAPIKey","39.8580896","-77.0439571","1"
"489","NeedGoogleMapsAPIKey","39.8623196","-77.057489","1"
"490","NeedGoogleMapsAPIKey","39.8563794","-77.064038","1"
"491","NeedGoogleMapsAPIKey","39.8543515","-77.0478281","1"
"492","NeedGoogleMapsAPIKey","39.8643142","-77.0505432","1"
"493","NeedGoogleMapsAPIKey","39.8612169","-77.0620873","1"
"494","NeedGoogleMapsAPIKey","39.8604798","-77.0253554","1"
"495","NeedGoogleMapsAPIKey","39.8672806","-77.0281171","1"
"496","NeedGoogleMapsAPIKey","39.8633934","-77.0275294","1"
"497","NeedGoogleMapsAPIKey","39.8639503","-77.0254433","1"
"498","NeedGoogleMapsAPIKey","39.8624013","-77.0275873","1"
"499","NeedGoogleMapsAPIKey","39.8692156","-77.0381356","1"
"500","NeedGoogleMapsAPIKey","39.8644919","-77.0268814","1"
"501","NeedGoogleMapsAPIKey","39.8618922","-77.0323118","1"
"502","NeedGoogleMapsAPIKey","39.865211","-77.0287655","1"
"503","NeedGoogleMapsAPIKey","39.861811","-77.0350454","1"
"504","NeedGoogleMapsAPIKey","39.8633599","-77.0217311","1"
"505","NeedGoogleMapsAPIKey","39.8607983","-77.0249228","1"
"506","NeedGoogleMapsAPIKey","39.8662428","-77.0253787","1"
"507","NeedGoogleMapsAPIKey","39.8651379","-77.0248899","1"
"508","NeedGoogleMapsAPIKey","39.8685598","-77.0429039","1"
"509","NeedGoogleMapsAPIKey","39.8604893","-77.0246469","1"
"510","NeedGoogleMapsAPIKey","39.8605531","-77.0252575","1"
"511","NeedGoogleMapsAPIKey","39.8641496","-77.0271837","1"
"512","NeedGoogleMapsAPIKey","39.8676783","-77.0278041","1"
"513","NeedGoogleMapsAPIKey","39.8615713","-77.0356957","1"
"514","NeedGoogleMapsAPIKey","39.8644242","-77.0327349","1"
"515","NeedGoogleMapsAPIKey","39.8697138","-77.0407248","1"
"516","NeedGoogleMapsAPIKey","39.8669392","-77.0271323","1"
"517","NeedGoogleMapsAPIKey","39.8674691","-77.0444917","1"
"518","NeedGoogleMapsAPIKey","39.863464","-77.0306014","1"
"519","NeedGoogleMapsAPIKey","39.8639235","-77.0288055","1"
"520","NeedGoogleMapsAPIKey","39.8609623","-77.0350102","1"
"521","NeedGoogleMapsAPIKey","39.8612671","-77.0369581","1"
"522","NeedGoogleMapsAPIKey","39.8688781","-77.0407118","1"
"523","NeedGoogleMapsAPIKey","39.859864","-77.024086","1"
"524","NeedGoogleMapsAPIKey","39.8615512","-77.0247412","1"
"525","NeedGoogleMapsAPIKey","39.8678589","-77.0426646","1"
"526","NeedGoogleMapsAPIKey","39.8629931","-77.0287917","1"
"527","NeedGoogleMapsAPIKey","39.8607785","-77.0323913","1"
"528","NeedGoogleMapsAPIKey","39.8601871","-77.0240987","1"
"529","NeedGoogleMapsAPIKey","39.8593037","-77.0246612","1"
"530","NeedGoogleMapsAPIKey","39.8697682","-77.0407351","1"
"531","NeedGoogleMapsAPIKey","39.8598991","-77.0246787","1"
"532","NeedGoogleMapsAPIKey","39.8638208","-77.0323512","1"
"533","NeedGoogleMapsAPIKey","39.864758","-77.0254587","1"
"534","NeedGoogleMapsAPIKey","39.8671706","-77.0265537","1"
"535","NeedGoogleMapsAPIKey","39.8622039","-77.0272214","1"
"536","NeedGoogleMapsAPIKey","39.8693064","-77.0399556","1"
"537","NeedGoogleMapsAPIKey","39.8633002","-77.029177","1"
"538","NeedGoogleMapsAPIKey","39.8617134","-77.0339731","1"
"539","NeedGoogleMapsAPIKey","39.8662829","-77.0268996","1"
"540","NeedGoogleMapsAPIKey","39.8649659","-77.0249094","1"
"541","NeedGoogleMapsAPIKey","39.8636534","-77.0272004","1"
"542","NeedGoogleMapsAPIKey","39.8629103","-77.02643","1"
"543","NeedGoogleMapsAPIKey","39.8636756","-77.0284822","1"
"544","NeedGoogleMapsAPIKey","39.8638736","-77.0254911","1"
"545","NeedGoogleMapsAPIKey","39.8625896","-77.0280026","1"
"546","NeedGoogleMapsAPIKey","39.8685306","-77.0267479","1"
"547","NeedGoogleMapsAPIKey","39.8628065","-77.0264898","1"
"548","NeedGoogleMapsAPIKey","39.8688685","-77.0434882","1"
"549","NeedGoogleMapsAPIKey","39.8603472","-77.0248549","1"
"550","NeedGoogleMapsAPIKey","39.8613025","-77.0366888","1"
"551","NeedGoogleMapsAPIKey","39.8682423","-77.0409117","1"
"552","NeedGoogleMapsAPIKey","39.8622683","-77.027336","1"
"553","NeedGoogleMapsAPIKey","39.8644165","-77.028047","1"
"554","NeedGoogleMapsAPIKey","39.8642917","-77.0328972","1"
"555","NeedGoogleMapsAPIKey","39.869243","-77.0405996","1"
"556","NeedGoogleMapsAPIKey","39.863149","-77.0282727","1"
"557","NeedGoogleMapsAPIKey","39.8613561","-77.03362","1"
"558","NeedGoogleMapsAPIKey","39.8695939","-77.0416288","1"
"559","NeedGoogleMapsAPIKey","39.8607957","-77.0240131","1"
"560","NeedGoogleMapsAPIKey","39.8666529","-77.0262203","1"
"561","NeedGoogleMapsAPIKey","39.8679511","-77.0272985","1"
"562","NeedGoogleMapsAPIKey","39.8612778","-77.0313443","1"
"563","NeedGoogleMapsAPIKey","39.8623792","-77.0210797","1"
"564","NeedGoogleMapsAPIKey","39.8662986","-77.026091","1"
"565","NeedGoogleMapsAPIKey","39.8672783","-77.0263775","1"
"566","NeedGoogleMapsAPIKey","39.8678089","-77.0378735","1"
"567","NeedGoogleMapsAPIKey","39.861708","-77.0369305","1"
"568","NeedGoogleMapsAPIKey","39.867045","-77.0412828","1"
"569","NeedGoogleMapsAPIKey","39.8601676","-77.030322","1"
"570","NeedGoogleMapsAPIKey","39.8604374","-77.0707694","1"
"571","NeedGoogleMapsAPIKey","39.8717706","-77.0632288","1"
"572","NeedGoogleMapsAPIKey","39.8680009","-77.0653591","1"
"573","NeedGoogleMapsAPIKey","39.8672235","-77.0644505","1"
"574","NeedGoogleMapsAPIKey","39.8692004","-77.0596519","1"
"575","NeedGoogleMapsAPIKey","39.8624744","-77.0743946","1"
"576","NeedGoogleMapsAPIKey","39.8621151","-77.0632408","1"
"577","NeedGoogleMapsAPIKey","39.8607131","-77.070877","1"
"578","NeedGoogleMapsAPIKey","39.8641759","-77.0695558","1"
"579","NeedGoogleMapsAPIKey","39.8689909","-77.0650185","1"
"580","NeedGoogleMapsAPIKey","39.8714081","-77.0585787","1"
"581","NeedGoogleMapsAPIKey","39.8714674","-77.0589302","1"
"582","NeedGoogleMapsAPIKey","39.8637532","-77.0614041","1"
"583","NeedGoogleMapsAPIKey","39.8713161","-77.0577636","1"
"584","NeedGoogleMapsAPIKey","39.8677694","-77.063245","1"
"585","NeedGoogleMapsAPIKey","39.8679897","-77.0599396","1"
"586","NeedGoogleMapsAPIKey","39.8667649","-77.0548938","1"
"587","NeedGoogleMapsAPIKey","39.8618165","-77.0679216","1"
"588","NeedGoogleMapsAPIKey","39.8704783","-77.0650758","1"
"589","NeedGoogleMapsAPIKey","39.8608121","-77.0694378","1"
"590","NeedGoogleMapsAPIKey","39.8662164","-77.0571817","1"
"591","NeedGoogleMapsAPIKey","39.8605715","-77.0686969","1"
"592","NeedGoogleMapsAPIKey","39.8613795","-77.0727551","1"
"593","NeedGoogleMapsAPIKey","39.8598572","-77.064181","1"
"594","NeedGoogleMapsAPIKey","39.8709906","-77.0588606","1"
"595","NeedGoogleMapsAPIKey","39.8658036","-77.0579582","1"
"596","NeedGoogleMapsAPIKey","39.8676767","-77.0591426","1"
"597","NeedGoogleMapsAPIKey","39.8690614","-77.0588049","1"
"598","NeedGoogleMapsAPIKey","39.8608575","-77.0637658","1"
"599","NeedGoogleMapsAPIKey","39.8648983","-77.0628656","1"
"600","NeedGoogleMapsAPIKey","39.8604419","-77.0700383","1"
"601","NeedGoogleMapsAPIKey","39.8696481","-77.0595154","1"
"602","NeedGoogleMapsAPIKey","39.8606666","-77.070823","1"
"603","NeedGoogleMapsAPIKey","39.865898","-77.0570202","1"
"604","NeedGoogleMapsAPIKey","39.8677367","-77.0591042","1"
"605","NeedGoogleMapsAPIKey","39.8720483","-77.0634247","1"
"606","NeedGoogleMapsAPIKey","39.8677882","-77.0615758","1"
"607","NeedGoogleMapsAPIKey","39.8601334","-77.068493","1"
"608","NeedGoogleMapsAPIKey","39.8674866","-77.059926","1"
"609","NeedGoogleMapsAPIKey","39.8691409","-77.0629349","1"
"610","NeedGoogleMapsAPIKey","39.8605675","-77.0688218","1"
"611","NeedGoogleMapsAPIKey","39.8604474","-77.0706431","1"
"612","NeedGoogleMapsAPIKey","39.8658136","-77.0579146","1"
"613","NeedGoogleMapsAPIKey","39.8690153","-77.0607452","1"
"614","NeedGoogleMapsAPIKey","39.8644257","-77.0620342","1"
"615","NeedGoogleMapsAPIKey","39.8679648","-77.0583108","1"
"616","NeedGoogleMapsAPIKey","39.8670223","-77.0665571","1"
"617","NeedGoogleMapsAPIKey","39.8714923","-77.0583127","1"
"618","NeedGoogleMapsAPIKey","39.8604905","-77.0693594","1"
"619","NeedGoogleMapsAPIKey","39.8680366","-77.0593013","1"
"620","NeedGoogleMapsAPIKey","39.8713061","-77.0617527","1"
"621","NeedGoogleMapsAPIKey","39.871776","-77.0491278","1"
"622","NeedGoogleMapsAPIKey","39.8714239","-77.0415489","1"
"623","NeedGoogleMapsAPIKey","39.869942","-77.0499194","1"
"624","NeedGoogleMapsAPIKey","39.8690732","-77.0505095","1"
"625","NeedGoogleMapsAPIKey","39.8765446","-77.05942","1"
"626","NeedGoogleMapsAPIKey","39.8690689","-77.0487664","1"
"627","NeedGoogleMapsAPIKey","39.8828543","-77.0506837","1"
"628","NeedGoogleMapsAPIKey","39.8703971","-77.0473665","1"
"629","NeedGoogleMapsAPIKey","39.8757794","-77.0595619","1"
"630","NeedGoogleMapsAPIKey","39.8691874","-77.0496878","1"
"631","NeedGoogleMapsAPIKey","39.8771132","-77.0432395","1"
"632","NeedGoogleMapsAPIKey","39.8733026","-77.0612358","1"
"633","NeedGoogleMapsAPIKey","39.8703152","-77.0480192","1"
"634","NeedGoogleMapsAPIKey","39.8737239","-77.0599129","1"
"635","NeedGoogleMapsAPIKey","39.8752996","-77.0595048","1"
"636","NeedGoogleMapsAPIKey","39.8689896","-77.0474343","1"
"637","NeedGoogleMapsAPIKey","39.873958","-77.0617856","1"
"638","NeedGoogleMapsAPIKey","39.8746283","-77.0615336","1"
"639","NeedGoogleMapsAPIKey","39.872967","-77.0574413","1"
"640","NeedGoogleMapsAPIKey","39.8682918","-77.0445055","1"
"641","NeedGoogleMapsAPIKey","39.8701303","-77.0501646","1"
"642","NeedGoogleMapsAPIKey","39.8700855","-77.048523","1"
"643","NeedGoogleMapsAPIKey","39.8701608","-77.0487402","1"
"644","NeedGoogleMapsAPIKey","39.8724668","-77.0585782","1"
"645","NeedGoogleMapsAPIKey","39.8746844","-77.0451975","1"
"646","NeedGoogleMapsAPIKey","39.8689159","-77.0501546","1"
"647","NeedGoogleMapsAPIKey","39.8697969","-77.0464893","1"
"648","NeedGoogleMapsAPIKey","39.870963","-77.0398961","1"
"649","NeedGoogleMapsAPIKey","39.8695832","-77.0437145","1"
"650","NeedGoogleMapsAPIKey","39.8671303","-77.0457557","1"
"651","NeedGoogleMapsAPIKey","39.8872625","-76.9908991","1"
"652","NeedGoogleMapsAPIKey","39.8861769","-76.9918439","1"
"653","NeedGoogleMapsAPIKey","39.8834441","-76.9873163","1"
"654","NeedGoogleMapsAPIKey","39.8804647","-76.9853602","1"
"655","NeedGoogleMapsAPIKey","39.8835801","-76.9935832","1"
"656","NeedGoogleMapsAPIKey","39.8801867","-77.0004054","1"
"657","NeedGoogleMapsAPIKey","39.881233","-76.9864945","1"
"658","NeedGoogleMapsAPIKey","39.880686","-76.984124","1"
"659","NeedGoogleMapsAPIKey","39.8831668","-76.9854375","1"
"660","NeedGoogleMapsAPIKey","39.882185","-76.9843653","1"
"661","NeedGoogleMapsAPIKey","39.8865649","-77.0034624","1"
"662","NeedGoogleMapsAPIKey","39.883447","-76.9882678","1"
"663","NeedGoogleMapsAPIKey","39.885476","-76.9880872","1"
"664","NeedGoogleMapsAPIKey","39.8794994","-77.0041237","1"
"665","NeedGoogleMapsAPIKey","39.8815667","-76.9855713","1"
"666","NeedGoogleMapsAPIKey","39.8821941","-76.9865277","1"
"667","NeedGoogleMapsAPIKey","39.8788148","-76.9952863","1"
"668","NeedGoogleMapsAPIKey","39.8838407","-76.9929295","1"
"669","NeedGoogleMapsAPIKey","39.8833864","-76.9859496","1"
"670","NeedGoogleMapsAPIKey","39.8786165","-76.9967682","1"
"671","NeedGoogleMapsAPIKey","39.8852389","-76.988902","1"
"672","NeedGoogleMapsAPIKey","39.8775174","-77.0025358","1"
"673","NeedGoogleMapsAPIKey","39.8820746","-76.9955408","1"
"674","NeedGoogleMapsAPIKey","39.8830505","-76.9861613","1"
"675","NeedGoogleMapsAPIKey","39.8793316","-77.0032017","1"
"676","NeedGoogleMapsAPIKey","39.8869373","-76.9865732","1"
"677","NeedGoogleMapsAPIKey","39.887036","-77.0017058","1"
"678","NeedGoogleMapsAPIKey","39.8769513","-76.998633","1"
"679","NeedGoogleMapsAPIKey","39.8809533","-76.9872763","1"
"680","NeedGoogleMapsAPIKey","39.880897","-76.9970823","1"
"681","NeedGoogleMapsAPIKey","39.88492","-76.993068","1"
"682","NeedGoogleMapsAPIKey","39.8812326","-76.9859216","1"
"683","NeedGoogleMapsAPIKey","39.875357","-76.9997176","1"
"684","NeedGoogleMapsAPIKey","39.8766454","-76.9977827","1"
"685","NeedGoogleMapsAPIKey","39.882879","-76.985672","1"
"686","NeedGoogleMapsAPIKey","39.8816574","-76.9957479","1"
"687","NeedGoogleMapsAPIKey","39.8836184","-76.9866652","1"
"688","NeedGoogleMapsAPIKey","39.8769284","-76.9973342","1"
"689","NeedGoogleMapsAPIKey","39.8834909","-76.9820722","1"
"690","NeedGoogleMapsAPIKey","39.8866021","-76.9900351","1"
"691","NeedGoogleMapsAPIKey","39.8866384","-76.9876127","1"
"692","NeedGoogleMapsAPIKey","39.880205","-76.9976554","1"
"693","NeedGoogleMapsAPIKey","39.8846627","-76.9907502","1"
"694","NeedGoogleMapsAPIKey","39.885458","-76.9939672","1"
"695","NeedGoogleMapsAPIKey","39.8840592","-76.9923339","1"
"696","NeedGoogleMapsAPIKey","39.8818811","-76.9846737","1"
"697","NeedGoogleMapsAPIKey","39.8802755","-77.0019739","1"
"698","NeedGoogleMapsAPIKey","39.8835499","-76.9872069","1"
"699","NeedGoogleMapsAPIKey","39.8813103","-76.9869257","1"
"700","NeedGoogleMapsAPIKey","39.8786776","-77.0035516","1"
"701","NeedGoogleMapsAPIKey","39.879773","-76.9975302","1"
"702","NeedGoogleMapsAPIKey","39.8798133","-76.9959374","1"
"703","NeedGoogleMapsAPIKey","39.8809332","-76.9843638","1"
"704","NeedGoogleMapsAPIKey","39.8796247","-76.9922182","1"
"705","NeedGoogleMapsAPIKey","39.8801238","-76.9860502","1"
"706","NeedGoogleMapsAPIKey","39.880475","-76.9861155","1"
"1","Conewago Valley Intrmd Sch","39.87788","-77.05849"
